Lady Ursula Misseldon
Katharine McEwan
Charles Aitken
Anne
Tim West
Perlita Neilson
Simon Holland
Stephen Reed
Phyllis Monkman
Robert Hale
Francis Dereham
Cardinal Reginald Pole
Sir Francis Bryan
Thomas Wyatt
Alan Pickford
Henry Tudor
Poppy Rush
June Page
Edward Dentith
Wilfred Noy
Sylvia Andrew
Evelyn Beresford
Olwen Brookes
Spencer Chapman
Richard Addinsell
Betty Cooper
Lord Percy
Simon Collins
Morgan Fisher
King Edward IV
Richard III
Bishop Gardiner
Shona de Bradeny
Lucy Fleetwood
Roy Boutcher
Daniel Tuite
Alan Morrissey
Gareth Jones
Grant Kempster
Jessica Clark
Sir Walter Raleigh
Robbie
Ryan Pope
Fred De Bradeny
The Duke of Norfolk
Anthony Jacobs
Elizabeth Cockbayne
Mike Pearson
Liam McGough
FunnyPranks
Sarah Jayne Clark
Marie Spartali Stillman
Leonora Carrington
John Everett Millais
Frederic George Stephens
Ford Madox Brown
Evelyn de Morgan
Albert Chevallier Tayler
Wilson Benge
Lauri Lupino Lane
Harry Wagstaff Gribble
E.W. Hornung
Thomas Wolsey
Sarah Newton
Hannah Johnson
Beryl Johnstone
Marjorie Wood
John Van Druten
Stephen Thorne
John Milton
Sean Lynch
Sylvia Kay
Terry Downes
Edward Cooper
Les Blair
Stephanie Berrington
Adam Astill
H.H. Asquith
Will Stanton
Simon Meacock
Alma Lawton
Tim Firth
Luke de Woolfson
Richard Graydon
Neil Johnson
Chris Read
Sarah Vernon
Chris Hainstock
Chic Waterson
Bernard Freyberg
Adam Dawson
Dan Flint
Jessica Sykes (Songwriter)
Sarah Jones
Sophie Spencer
Mark Cuppello
Reginald Machell
Mary Moore
Stephen Harold Spender
Chris Watson (singer)
William Haynes-Smith
Stuart Humphryes
Amy Walsh
Fanny Vining
Jane Harper
Rebekah Vardy
Melé (DJ)
Lily Fortescue
Gale Booth
Elizabeth  Jervis
Milly McKenna
Rosemary Hume
Candice Blackburn
Neil Southerland
Nemo James
Ecgwynn
Edith Forne
Jassie Mortimer
Rob Callender
Louise Pentland
Mike Grose
Steven J. Jobes
Priscilla Kemble
Rory Burns
Sir Edward Warner
Joan Marshall More
Agnes Graunger
William Roper (biographer)
Caroline Starr Balestier
David Turner (judge)
Charles Aston Key
Alice Perrers
Sir Humphrey Bourchier
Thomas Stanley, 2nd Baron Monteagle
Edward Grey, 3rd Baron Grey of Powys
Lucy Wayte
Anne Dormer
Ralph Scrope, 9th Baron Scrope of Masham
Katherine Stafford
Margaret Mortimer
Sir Edward Borough
Frank Mitchell (prisoner)
Bright Light Bright Light
Vic Steele
Lewis Burton
Christopher Karloff
Wolfy Millington
H. Reeves-Smith
Ryan James Thomas
Bill Jones
Jane Howard, Duchess of Norfolk
Edmund Reid
Lucy Donnelly
Gwenda Hawkes
Will Doyle
Rebeka Choudhury
Theodora Lisle Prankerd
Dave Dufort
Gaynor Kay Mellor
Andrew Undershaft
George Chapman (poet)
Ada Watson
John Hughes (cricketer)
Simon Rose (cricketer)
Blair Hughes-Stanton
Jane Hope
Jessie Hawkes
Sydney Bowles
Martin Behrman
Vanessa Whistler
Mal
John E. Kellerd
Leedham Bantock
Cosh Omar
Elizabeth Wyckes
Richard Eyre (priest)
Lee Simpson
Alp Mehmet
Rosa Corder
Dorothy Stafford
Anne Morgan, Baroness Hunsdon
Robert James Lees
Isabella de Beauchamp
Elliot Mason
Alan Bates (rugby league)
Thomas Nevill
Charles Darwin (1758–1778)
Arthur Rowley (footballer born 1870)
Meral Hussein-Ece, Baroness Hussein-Ece
Catherine Wilson
George Popham
Jonathan Greatorex
John Cridland Latham
Simon Rose
Edgar Bonham-Carter
David Williams Bentley
Ernest Sloman
Simon Ross
Sir John Shelton
Lewis Hamilton (footballer)
William John Simkin
David Freeman-Mitford, 2nd Baron Redesdale
Elizabeth Bassett (maid-of-honour)
Thomas Clere
George O. May
George Bagster Phillips
Arthur Gore, 7th Earl of Arran
Laura Theresa Alma-Tadema
Robert Liddell (Pittsburgh)
Charles Schreiber
Mountjoy Blount, 1st Earl of Newport
Sir Thomas Parr
Joseph Scott (attorney)
Wendy Hall
Dave Gardner (basketball)
Michael Maybrick
Nicholas Carew (courtier)
Tarkan Mustafa
Arthur Gore, 6th Earl of Arran
Reginald Grey, 5th Earl of Kent
Wayne Escoffery
Edward Badham
Blanche of England
James Kenneth Stephen
Isabel Rawsthorne
David Bruce (brewer)
Neil Young (footballer born 1973)
Kemal Izzet
Robert D'Oyly (Osney)
Stephen Hunt (footballer born 1984)
Alkan Chaglar
Martha Corey
Francis Knollys (the elder)
Robert Rich, 1st Earl of Warwick
Henry Pole, 1st Baron Montagu
William Stewart (scientist)
Tom Vek
Lawrence Rustem
Helen Cooper (illustrator)
Mark Bonham Carter, Baron Bonham-Carter
Charles Brandon, 3rd Duke of Suffolk
Thomas Griffiths Wainewright
William Seymour, 2nd Duke of Somerset
Thomas Keyes
Elizabeth Raleigh
William Halford
Henry Brandon, 1st Earl of Lincoln
James Lees-Milne
George Talbot, 6th Earl of Shrewsbury
John de la Pole, 2nd Duke of Suffolk
William Henry Bury
Edith of Wessex
Edward John Trelawny
Katherine Routledge
Tony Ray-Jones
David Turner (computer scientist)
Henry Percy, 9th Earl of Northumberland
Charlotte Bury
William Michael Rossetti
William Ormsby-Gore, 2nd Baron Harlech
Constantia Jones
Richard Grey
Lady Charlotte Guest
Mary Read
John Manners, 7th Duke of Rutland
Thomas Radclyffe, 3rd Earl of Sussex
Charles Blount, 8th Baron Mountjoy
Walter Devereux, 1st Earl of Essex
Thomas Wentworth, 1st Earl of Strafford
Francis Thompson
Henry Rich, 1st Earl of Holland
Patricia Brooker
Nicola Goodger
Esme Folley
Max Bird-Ridnell
Elliot Wright
Les Rohr
Al Nichols
Keith Lampard
Ned Crompton
Jim Jagger
Bill Walker
Irene Haisman
Barbara
Jenny Hill
Robert Trevelyan
John Fuller
Richard Reay
Simon Corris
Randal Haworth
Hayley Wilkins
Anne Kent
Richard Sheridan Willis
Laurie Waters
Chips Hardy
Kitty Butler
Dave Warwick
Rupert Russell
Maurice Jones
Thomas Braidon
J. Fisher White
Lily Morris
Ann Trevor
Mignonne Golden
Violet Keppel
Sir Richard Rich
Julius O'Riordan
John Brown (XXXV)
Roy Williams
David Turner
Nathalie Antonia
Lauren Gregory
Richard Willis
Robert Aldous
Rene Boucicault
Wilfrid North
Verena Rice
Gilbert
John Donat
Cecil Clovelly
Edgar Vetter
Norris
John Humphry
Fanny Dorrit
Little Dorrit
Mrs. Hurst
Simon Holland
Kate Greenaway
Colin Matthews
Jon Laurimore
Russ Robertson
Duke of Clarence
Geoffrey Denton
Margaret Pemberton
Matt Wesley
Lauren Rippingham
Kristina Salo
Grace Flavell
Francesca Pollard
Caroline Roy
William de Morgan
Harry Beresford
Anne Gainsford
Tom Hanson
Thomas Troward
Rob White
Erasmus Darwin
Dominic Jones
Paul Chuckle
Barry Chuckle
Jennifer Wright
Heller Toren
Isobel Thomas
Christopher Sandford
James Robinson
Paul Rawson
Andrew O'Connor
John Merrick
David McClelland
Jessica Mann
Metin Hüseyin
Jill Greenacre
Steven Forrester
Linda Cunningham
Nigel Betts
Jeff Upton
Dudley Jones
Monty Panesar
Andrew Struass
Duncan McKenzie
Arthur McLaglen
Alfred Ralston
Alice Greene (Tennis)
Charles Lancelot Shadwell
Katie Nicholls
Antony Ross Moore
Dennis Joseph Enright
Edward James Hughes
Norman Cornthwaite Nicholson
Mary Jane Ormsby
Annie Edmondson
Edward Winslow (1595 – 1655)
David Hinton-Gale
Jane Chatwin
Amy Dudley
Ursula Darwin
Ælfgifu of Northampton
Eadgifu of Kent
Thomas Kyme
Sam Coleman
Tom Dunn (rugby union)
Kelly Tidy
Lady Margaret Bryan
Philip Appleyard
Anthony Heveningham
Elizabeth Musgrave of Hartley
Alice More
Joan Bowes
Jane Colt
Lady Anne Holland
Jane Orwell
Sir Thomas Butler
Sir Thomas Bryan
Ryan Hurst
Anthony Ughtred
Jane Walker Jennings
Dorothy Troyes
Anne Browne
Monica Turner (ornithologist)
Lady Jemima Cornwallis
William Blake (economist)
Geoffrey Sumner (banker)
Anthony Burton (Kent cricketer)
Sir Robert Samuel Wright
Dave Bickers
Isabella "Belle" REYNOLDS
Fred Starkey
Charles Lomax
Fred Fairweather
Ellen Elliot
John Carter (Mayor of Portsmouth)
John Carter (mouth artist)
Peter Lee (trade unionist)
Peter Lee (cricketer)
Lawrence Bingham
Anthony Chaplin, 3rd Viscount Chaplin
Sam Fonteyn
George Chapman (healer)
Chris Vye
Winifred Davis
Mary Moore
Peter Wells
Neil Young
Tony Stevens
Ivan Butler
Francis Brokesby
William Attersoll
Dervis Konuralp
Mary Hudson (organist)
Thomas Brandon (diplomat)
David Gardner (cricketer)
Austin Denham
J. W. Norris
Joanna Mary Boyce
Peter Johnson (Medal of Honor)
John Hughes (Middlesex MP)
Richard Willis (Medal of Honor)
Albert Burton
Alfred W. McCune
Henry A. Thompson
Simon Rose (journalist)
Geoffrey FitzGeoffrey de Mandeville, 2nd Earl of Essex
David Stewart (aviator)
Albert Ward (cricketer, born 1896)
Andy Robinson (musician)
Henry Trigg
Paul Hill (musician and filmmaker)
Augustus Dickens
W. J. Hill
William Dugdale (publisher)
Janet Thompson
Vincent Price (cricketer)
Charles Evenden
Eleanor Power
Maud Franklin
William Benbow
Richard Gerard of Hilderstone
Joan de Geneville, 2nd Baroness Geneville
William Marsters
Thomas Louis
William Courtenay, 1st Earl of Devon
Alan Wilkins (cricketer)
Robert Amadas
Maurus Corker
William Boleyn
Mary Eastey
Agnes Potten and Joan Trunchfield
John Hughes (poet)
John Bleasdale
Robert Wright (judge)
Solomon Henry Jackson
Anthony Browne (died 1548)
Charles Miner Goodall
Patricia Wilson
William Lord
Simon Reynolds
Charles Crichton (sailor)
Harold Harrison
Nick McKeown
Anthony J. Naldrett
Elizabeth of York, Duchess of Suffolk
David C. Coates
Susannah Martin
Robert Wright, Baron Wright
Sarah Osborne
William Miller (Peruvian general)
David Bruce (composer)
Neil Young (footballer born 1944)
Edward James Eliot
Geoff Lawson (designer)
Cave Beck
Albert Ward (cricketer)
May Morris
Noel Field
Arthur French, 5th Baron de Freyne
John Hughes (English politician)
Bridget Bishop
Peter Rees, Baron Rees
Frederick Whirlpool
Henry Herbert, 2nd Earl of Pembroke
John Wall (priest)
George Elliott (surgeon)
Granville Eliot, 7th Earl of St Germans
John Eliot, 6th Earl of St Germans
Edward Craggs-Eliot, 1st Baron Eliot
Henry Eliot, 5th Earl of St Germans
Charles Gerard, 2nd Earl of Macclesfield
Hubert Bland
Michael Cronin
Richard Allan
Ricky Hype
Jim Wright
Sam White
Al Thake
Klondike Smith
Tim Manning
Al Lawson
Sam Jackson
Dennis Fitzgerald
Bobby Clack
Harry McDermott
Risley
Fred E. Wright
Samual Dawes
Loveday Smith
Laura Doddington
Malcolm Reynolds
Robert Curtis
Christian Williams
Matt West
John A. Leonard
Eliza Emery
Kathleen Smith
Hugo Keith-Johnston
Jack Howard
Jonny Rockett
Kent MacKenzie
Michael Condron
Emma Willis
Kenneth Hendel
Ambrose Barker
Cecile Chevreau
John E. Burch
Jack Greenwood
Reg Thomason
Sarah Atkinson
Simon Barry
Ed King
Paul Warren
Clare Norrish
Paul Nurse
Joe Johnson
Simon West
Jimmy Patton
Kate Henry
Ronald Wolfe
Stephen Rashbrook
Adam Mason
Jules Jordan
Helen Jarvis
Morgan Palmer Hubbard
Dorothy Hammond
William L. Abingdon
Chris Clarke
Paul Rattray
James Woolley
David Smith
David Bracknell
Stephen Harmison
Christopher Dunkin (Lawyer)
Helen Milner (digital inclusion)
Alfred Thomas Lucas
Michael Heal (Cricket)
Christopher Watson (translator)
Nick Coleman (British writer)
Sir Thomas Perrot
Matthew Christian
Jane Ferneley
Mildred Coles
Pete Mayhew
William Norris (cricketer)
Henry Lawson (astronomer)
James Guthrie
Dorothy de Vere
John Howard (Industrialist)
Margaret Munday
Ralph Leigh (esquire)
Bill Jones (footballer born 1924)
Henry Mannox
Thomas Pitt (cricketer)
Neil Young (footballer born 1975)
Ben Everson
Paul DuBois
Robert Freeman
Robert Alfred John Suckling
Daniel Oliver
Thomas Smith (Medal of Honor)
William Jennings (mayor)
John Newman (mayor)
John Bevan (musician)
Peter Lee (chess player)
Robert Freeman (bishop)
John Howard (author)
Isaac Selby
Stanley Atkins
Mary Elizabeth Horsley
Gerald Andersen
Murray Garsson
Ranulph Brito
John Baker (rector)
Jessie Holdom
Roy Williams (cricketer)
Dorothy Ellicott
Thomas John Gerrard
Thomas Bourne
Pete Brown (writer)
David Braham
Allan Jones (footballer)
Talskiddy/Sandbox8
Paul Watson (footballer)
Roger Sanders
John G. Cooper
Ronald Wood
Samuel Henderson
Lord George Manners
Matt Prior
George Granville Bradley
William Edward Norris
Pete Hasney
George Wynn
Lexi Rose
Joan Hopkins
Raymond Lawrence
Stella St. Audrie
Jack Ackroyd
Pamela Mann
Alex Hill
Stuart Butler
Tim Williams
Chris Thompson
Avis Towne Hope
Sidney Walter Hope
Fred Charles Hope
Angela Marsons
Katerina Diamond
Shirley Kavanagh
Fenella Fox
Martyn Lester
Ed Stafford
Lisa Fury (Wrestling)
Robert Knox (East India Company)
Odette Brooks
Charles Richardson (Essex cricketer)
Claire Jared
Dick Williams
Barbara Kenrick Gowing
Rina Lipa
John Lodge (Historian)
Carmel McCourt
Sheradan Hannah Faye
Darren Atherton (Model)
Mary Freeman (marine biologist)
Frank Tilsley
Howard Morris (biochemist)
Hester Mahieu
John Winslow (1597–1674)
Katherine Carver
Mary de Lannoy
John Carver (governor)
Edward Southworth
William Brewster (Mayflower passenger)
Alice Carpenter
Dorothy May-Bradford
Fear Brewster
Mary Norris-Allerton
Barbara Standish
Rose Handley
Paul Williams (British singer)
Phillipa Hemphrey
Susan Williams (historian)
Abigail Zsiga
Hertha Ayrton
Abbey-Anne Gyles
Judy (dog)
Jane Gwatkin
Julia Miles (Author)
Anna Ripley Coll
Julia Florence Schieffelin
Sarah Eleanor Pennington
Elanor Greenwood
Gwen Le Gallienne
Freya Ridings
David Young (Novelist)
Oliver Reginald Hoare
Robert Crowther (Illustrator)
Niamh Watson
Rachel Hunter (athlete)
Rachel Bowlby
Rosalie Louisa Erskine
Thomas Whiffen (actor)
DJ Barely Legal
Rosalind Iden
Milan Neil Amin-Smith
Amelia Liana
Sophie Craig
Stephen Young (Auto Racing)
Charlotte Fox (Adult/Glamour Model)
Daniele Baiardini
Alexandra Prest (I)
Alex Kramer (Actress)
Leonie Mcsorley
Sam Thompson
Thomas Walker (slave trader)
George Walker (Boxing)
George Walker (privateer)
John Michael Peacock
Robert Greene (philosopher)
Jessie Glendinning
Daniella Obeng
Harriet Penelope Henry
Daisy Boyd (Model)
Skye Olivia Mitchell
James Brindley (Model)
Bethany-Maria Beales
Nye Newman
Brian Innes
Carl Kirshner
Sammi Kearsey
David Edwards-Gill
Rosie Mitchell (Model)
David Seadon-Young
Haydn Oakley
Megan Davison
Noel Moore
Georgia Clarke (Model)
Ned Woodman
Leroy Vanzie
Nadia Menaz
Sean Semmens
Grant Clarey
Anielka Jennings
Bianca Westwood
Rebecca Fox (Alt Model)
Sydney Craven
Marina Charlotte Windsor
Paula James (Model DJ)
Paula James (Performance Artist)
Bonnie Hiller
Anita Bencsik
Sophie Jones (Model)
Leslie Stratton (Women's Soccer)
Leslie Stratton (Soccer)
Ida de Tosny
Lucy Connell
Henry Streatfeild
Lydia Connell
Ethel Sydney
Myrtle Crawford
Shelby Tribble
Tommy Cummings (Boxing # 30102)
Mala
Arthur Alistair Donald
Nicola Thorp
John Burke (Photographer born 1967)
Mimi Welfeld
Lulu Valli
Ada Wilson
Alan Hardy (Writer)
Melissa Mackenzie (model)
George Ives (Poet)
Gabby Joseph (model)
Olive May (Performer)
Cliff White
Peter Batkin
Richard Adam
Peter Brook (painter)
John Lodge (librarian)
Henrietta Franklin
Cherry Marshall
Ruth Ware
Alfred Barrett
Annie Hughes (Performer)
Emily B (UK)
Kathryn Lincoln (Performer)
Ava Sangster
Pamela Freeman-Mitford
Chris Welsby
Madge Crichton
Ethel Hook
Betty Barnes
Grace Arundale
Constance Drever
John Valentine (composer)
Frank Carter
Jessica Marlow (Model)
Alex Chapman (British)
Frances Coles
Bethan Waller
Vicki Mason (Stage Actress)
Sylvia Storey
Bert Sinden
Mary Crook
William Morris (Novelist)
Jason Gray (V)
Mary Eliza Haweis
Liv Mason Pearson
Georgia Moot
Sophie Klock
Lily Osborne (Model)
Ernest A. Edkins
Felicity Huxley-Miners
Julian Bell (Other)
JO AHEARNE (The Master of Wine)
Richard Edward Smith
Leslie Stanley Holt
Mollie Winnard
Neil Fox-Roberts
Sir Thomas Taylor  2nd Baronet
Alexander Heathcote
Olly Foster (UK)
Talia Dean
Arthur Jones (Nelson footballer)
Hedley Muscroft
Judah Bergman
Samuel Walker (of Truro)
Thomas Davidson (painter)
Henry Edward Johnson
Vanessa Tait
Sally Jones
Antonia Wilson
Tom Mitford
Thomas Adams (publisher)
Thomas Adams (writer)
Chessie King
John Leigh (artist)
Lady Valeska
Pretty Painless
Jonny Brown (English musician)
Austin Williams
Rob Bloomfield
Ronnie Kray (Criminal)
Amanda Cronin
Joan Mundy
Saffron Vadher
Che Mcsorley
William Norris (antiquarian)
Sam Garrett (musician)
Eleanor Souray
Bridget Hill
Steve Young (academic)
Ampika Pickston
Victoria Clay
Charles Wyndham (1638–1706)
Nancy Hornsby
Ben Forster
Amber Doig-Thorne
Victoria Magrath
Frank Coombs (artist)
Maudi Darrell
Lady Ny
Connor Williams (rugby league)
Frank Norris (footballer)
Dave (rapper)
Connor Williams
Stephen Young (businessman)
Michael Dean (artist)
Gareth Potts (rugby league)
John Roberts (footballer, born 1885)
William Hayes (pastoralist)
Michael Levy
Emma Appleton
Stanley Brett
Alexandra Carlisle
Fred Allandale
Maie Ash
George Wallace (English cricketer)
Kris Travis
Peter Holland (zoologist)
Brian Harris (translation researcher)
Walter Paget
Chris Hanson (golfer)
Jim Tomlinson
Philip Day (businessman)
David Young (footballer, born 1965)
Michael C. Burgess
Frances Morris (gallerist)
Chris Harris (journalist)
Michael J. Elliott
James Bye (actor)
George Abbott (GC)
Lucrezia Millarini
Robert Vincent (musician)
Josephine Dunn
Bill Ward (British artist)
Ella Jade
Camilla Cleese
Emily Cunliffe
Candice Brown
Sam Lavery
Honey G
Jordi Whitworth
Talya Harris
Gemma Dobson
Natalya Wright
Hayett McCarthy
Andy Russell (English footballer)
Chris Baker (athlete)
Robin Harris
Jack Warner (sport shooter)
Mary Hughes (social worker)
Arthur Jones (Australian politician)
Queenie Muriel Francis Adams
Triss Henderson
Joan Bates
Rebecca Scott
Maccer
Nadine Shah
Hugh Grosvenor, Earl Grosvenor (b. 1991)
Charlie Wright (Kent cricketer)
Arthur Kenneth Jones
Lorelle Rayner
Billy Barratt
Cally-Jo
Imogen Byron
Frances Blogg
David Turner (journalist)
Phyllis Broughton
Helen Housby
Charlotte Moore (wheelchair basketball)
Edwin Gerald Jones Biss
William Godwin (sport shooter)
Nora Kerin
Rea Mole
Emily Wyatt
Helen Hayes (politician)
Susannah Taylor
Daniel Ellis (botanist)
George Walsh (cricketer)
James W. Tate
Beatrice Forbes-Robertson Hale
Pamela Bowden
Madeleine Rose Witney
Bethan Wright
John Hopewell
Jess Radomska
Cameron King
Gracee O'Brien
William Marshall
Robert Davies (footballer, born 1876)
Jack Woods (footballer)
Gladys Hooper
Paul Birch (footballer, born 1968)
Erin Kelly (author)
Hot Since 82
Alex Ferguson (footballer, born 1990)
Ben Hardy (actor)
George Russell (racing driver)
Frances Maria Kelly
Robert Davies (sport shooter)
Arthur Carter (Queensland politician)
Frederick Keeble
Audrey White
Murder of Hannah Graham
Samantha Schnitzler
Charlotte Rothwell
Ruth Wilson
Danielle Fogarty
Sian Welby
Cameron King (footballer)
May Brookyn
John Napier (cricketer)
Marie Christine Chilver
Edward Wilding
Stephen Mitchell (judge)
Liam Hughes (footballer, born 1992)
Bill Johnson (scientist)
Hannah Baines
John Postgate (microbiologist)
Michael Davis (author)
John A. Peacock
Peter Wright (footballer born 1982)
Dan Rolyat
Florence Smithson
Arthur Probyn Jones
Simona Brown
George Gilbey
Margaret Boswell
Joseph Adshead
John Barnes (historian)
Stephen Davis
George Harris (Queensland politician)
Hooman Radfar
Francis Birrell
Douglas Samuel Jones
Jane Hawking
Mark Bowen (cricketer)
George Peacock (manufacturer)
Ethel Le Neve
Patrick Hancock
Pip Pearce
John Baxter (cricketer)
Scott Young (footballer born 1969)
Ben Salfield
Reginald W. James
Rose Reynolds
William Hayes (wrestler)
John Smith (footballer born 1970)
Andrew Johnston (ice hockey)
Ben Forster (actor)
Gary John Martin
Agnes Weston
Mariquita Jenny Moberly
Henry Holland (missionary)
Aubrey Boucicault
Charlotte Kirk
Callum Turner
Richard Wright-Firth
William Elliott (cricketer)
William Gresham (footballer)
James Robertson (footballer born 1873)
Mike Foster (footballer)
Penny Clark
John Reid (physician)
Robert Davies (York antiquary)
Robert Anderson (MCC cricketer)
Henry Woods (painter)
Arthur Jones (footballer born 1878)
Gertrude Bacon
Kennerley Rumford
Michael Wright
Ralph Johnson (footballer born 1922)
Ralph Brown (sculptor)
David Cook
Kym Graham
George Smith (footballer born 1886)
Ray Williams (footballer born 1930)
John Carter (cricketer, born 1935)
Toby Slater
Arthur Frankau
Harry Speakman
Lady Henry Somerset
Arthur Collins (theatre manager)
Ben Thomas
Deborah Bartlett
Hugh Wooldridge
Robin Williams (academic)
Paul Williams (footballer born 1962)
Paul Selver
Jessica Ellis
Hannah Cassidy
David Sibley
Olivia Vinall
Colin Campbell (actor)
Elana Di Troya
Jonathan Joseph (rugby union)
Andy Robinson (footballer born 1992)
Charles Richardson (civil engineer)
Charles McArthur
John Sayer Crawley
Lucy Rose
Nadia Diuk
R. B. Freeman
George Pyne
John Roberts (Lancashire cricketer)
Sir William Clerke, 8th Baronet
Ann Charlotte Bartholomew
Robert Wilson Evans
Antonio Blitz
Charles Hay Cameron
James Baker (Canadian politician)
Thomas Adams (organist)
Roger Fry
John Roberts (writer)
Peter Wright (organist)
Chris Burton (Australian footballer)
Chris Darwin
Steve Coy
Dan Kneen
Eardley Knollys
Kitty Hayes
Barry Valentine
Patrick Lally
Chelle Laing
Patrick Quentin
Alice
Robert Ross
Charlotte Moore
Amanda Holden
Claire Pollock
Max Leeds
Pamela Skiff
Charlotte Mason Apps
Roy Fuller
Cassidy Janson
David Campion
Mark Bowen
David Young
Michael Wilson
Scott Morgan
Phyllis Relph
Joe Johnson
Frank Richards
Tom Gibson
Sarah Martin
Haydn Wood
Tom Taylor
Ray Taylor
Fred Storey
Kate Rorke
Sophie Dia Pegrum
William Parry
Madge Lessing
Edward J. Laurie
Elizabeth Irving
Pamela Frankau
Lettice Fairfax
Gabrielle Enthoven
Julian Edwards
Florence Edney
Irma Dawkins
Constance Crawley
Bill Corbett
Arthur Collins
Vera Clark
Richard Young (photographer)
Jeffery Ekins
Samuel Bagster the Younger
Mary Lucas
William White (jurist)
Thomas Kerchever Arnold
Topsy Sinden
Franklin Baker (minister)
Samuel Howard Ford
Jonathan Walker (rugby league)
Jenny Chapman
George Samuel Elgood
David Bobin
Matt Thomas (rugby league)
Joy Orbison
Elizabeth Trewinnard
Charles Grant (British Army officer)
Michele G. Wheatly
Victoria Brown
William Fisher (Canadian politician)
Donald Mackenzie-Kennedy
Sidney Rand (rower)
Harry Street
Leonard Hussey
James Baker (footballer born 1911)
Ray Jones (cyclist)
Charles Gray (politician)
Rebecca Schroeter
Eva Carrington
John Smith (1930s footballer)
John C. Austin
Henry James Johnson
Mary Kelly (writer)
Noel Moore
William Hayes (composer)
Mark Wheat
Kathleen Smith
Elizabeth Austin (soprano)
Ambrose St. John
Alex Ferguson (footballer born 1903)
Constance of Normandy
William Ludgate
Raynor Taylor
Elizabeth Somerset, Countess of Worcester (d. 1565)
Flora Burn
Robert Millner Shackleton
Arnold Spencer-Smith
Edward Russell, 1st Baron Russell of Liverpool
Catherine Montagu, Countess of Salisbury
Henry Hunter (RAF officer)
Charlotte de Berry
Dave Morgan (musician)
Stephen Davies (writer)
David Waddington (Essex)
Richard Bright (politician)
Richard Norris (field hockey)
Barbara Ayrton-Gould
Anthony Lowther, Viscount Lowther
Rupert Goold
Mary Chilton
William Shackleton
Andy Williams (Doves)
Mary Brewster
Ruth Vincent
Isabella de Coucy
Robert Shackleton
Dianne Oxberry
Philippa of England
Frederick Bakewell
Nicholas Tomalin
Charles Vane
William Riggs
Plastician
Stephen Cottrell
Eleanor, Duchess of Gloucester
Roy Bailey (folk singer)
Amanda Ghost
Edward Low
Isaac Allerton
Hannah Chaplin
James Chilton
Ian Hogg (Royal Navy officer)
Sarah Martin
Bob McNab
Quentin Bell
Joan of The Tower
Thomas West, 2nd Baron West
Christopher Butler
Sophia Lee
Christopher Wood (English painter)
Edward Askew Sothern
Chloë Hanslip
Black Bart (outlaw)
Derek Shackleton
Elizabeth Jesser Reid
Isabella of England
Jonathan Mayhew Wainwright I
Clara Reeve
Daniel Hannan
Peregrine Cavendish, 12th Duke of Devonshire
Benjamin Hornigold
Edward Adrian Wilson
William Montagu, 1st Earl of Salisbury
John Bercow
William Ward, 2nd Earl of Dudley
Roger Bigod, 2nd Earl of Norfolk
Eleanor of England, Queen of Castile
William Bradford (Plymouth governor)
Edward Bouverie Pusey
Alice Liddell
William Godwin
Myles Standish
Edward, the Black Prince
Æthelflæd
Thomas Malory
John Keats
Zoe Davis
Ben King
Alan Butler
Stuart McDonald
Hattie Gotobed
Sanam Saeed
Laura Michelle Cleary
Luke Banham
Beattie Edmondson
Aubrey Reynolds
Caroline Pearce
Christopher Patrick Nolan
Charles Maude
John Tiffany
Beatrice Beckley
Paul Ableman
Gerald McCarthy
Constance Worth
Dhruv Baker
Richard Marsh
Stephen J. Brand
Robert Holmes
Johanna Stanton
Anthony Burton
Kashmira Cooke
Molly Shan
Jim Halpin
Sim Bullas
Robin Cook
Cathy Newman
Anne Stanhope
Victoria Yeates
Nathan Willcocks
Richard Morton
Ernest Glendinning
George Broadhurst
Mabel Russell
Ethel Irving
Evalyn Bostock
Val Gielgud
Antoinette Lupino
Sheila McCormack
Dora Sevening
Jean Dawnay
Cinderella
Stuart Slater
Helen Grace
Arthur Ransome
Wilson Barrett
Hilda Anthony
Finnegan Oldfield
H.V. Esmond
Basil Burton
Charles Vane
Lydia Wilson
Melanie Hughes (II)
Elsie Ware
Alana Henry
Alex Beckett
Gary Brown
Jonathan Walker
John Glendinning
Honey Lantree
Maidie Andrews
Lola Morice
Elizabeth Kentish
John Wreford
Alex Brown
Patrick Aspbury
Jack Roth
Ryan Hawley
Ashley McKenzie
Rosalie Craig
Charlotte Cooper
Hazel Townsend
Elizabeth Blount
Gwilym Lee
Giles Foreman
Joshi
Rose Farley
Mike Bell
Gerry Stickells
Peter Freestone
Peter J. Elkington
Kelly Knatchbull
Barry Kamen
Matt West
Barbara Sleigh
Marie Lloyd
Rebecca Stevens
Helen Slavin
Richard Harding Gardner
John T. Chapman
Bill Hays
Tim Purcell
John Burke
Modesty Blaise
Edward White
Pamela Bower
David Birks
J.D. Wilcox
Richard Gale
Vernon Sylvaine
Tom Burke
Leonard Reginald Gribble
Geoffrey Clark
Charlotte Granville
George Mozart
Violet Lane
Louie Pounds
Sam Sothern
Edward Grey
Frank Farrington
Charlotte Moore
Stephen Haweis
Conn Iggulden
Carl Fogarty
Tim Williams
Jennifer Phipps
Robert Smith
Robert Reid
Henry Garrett
Taz
Paul Williams
Kiki Kendrick
Bill Martin
Garry Fulsham
Christina Gregg
Ronald Ibbs
Martin Friend
Gerald Ames
Roland Bottomley
